source_video,colony,colony_treatment,newcomer_MC_n,newcomer_MD_n,newcomer_ratio,treatment_group,pair,tag_1,class_1,possible_original_tags_1,tag_2,class_2,possible_original_tags_2,interaction_type,cooccurrence_frames,interaction_frames
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-19,16,H,91,19,H,61,HH,1506,40
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-21,16,H,91,21,MD,21,HMD,1109,0
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-22,16,H,91,22,MD,22,HMD,880,8
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-23,16,H,91,23,MD,23,HMD,1399,57
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-24,16,H,91,24,MC,24,HMC,2,0
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-25,16,H,91,25,MC,25,HMC,1527,3
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-26,16,H,91,26,MC,26,HMC,2019,67
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-29,16,H,91,29,MC,29,HMC,1997,107
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-30,16,H,91,30,MC,30,HMC,1004,34
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-31,16,H,91,31,MC,31,HMC,319,26
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-32,16,H,91,32,MC,32,HMC,1277,56
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-48,16,H,91,48,H,48,HH,933,25
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-54,16,H,91,54,H,54,HH,333,0
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-55,16,H,91,55,H,55,HH,815,3
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-59,16,H,91,59,H,59,HH,373,5
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-60,16,H,91,60,H,60,HH,984,9
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-62,16,H,91,62,H,62,HH,366,3
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-63,16,H,91,63,H,63,HH,542,1
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-65,16,H,91,65,H,65,HH,1403,56
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-68,16,H,91,68,H,89,HH,883,20
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-70,16,H,91,70,H,70,HH,1015,32
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-71,16,H,91,71,H,71,HH,1137,202
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-73,16,H,91,73,H,73,HH,483,22
XZ_batch2_colony7_260608_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-74,16,H,91,74,H,74,HH,2047,68
