source_video,colony,colony_treatment,newcomer_MC_n,newcomer_MD_n,newcomer_ratio,treatment_group,pair,tag_1,class_1,possible_original_tags_1,tag_2,class_2,possible_original_tags_2,interaction_type,cooccurrence_frames,interaction_frames
XZ_batch2_colony8_260605_1_crop_final_with_model_head_tail_1interval,colony8,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,11-14,11,H,11,14,H,14,HH,118,1
XZ_batch2_colony8_260605_1_crop_final_with_model_head_tail_1interval,colony8,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,11-19,11,H,11,19,H,19,HH,202,1
XZ_batch2_colony8_260605_1_crop_final_with_model_head_tail_1interval,colony8,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,11-23,11,H,11,23,H,23,HH,105,0
XZ_batch2_colony8_260605_1_crop_final_with_model_head_tail_1interval,colony8,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,11-25,11,H,11,25,H,25,HH,782,49
XZ_batch2_colony8_260605_1_crop_final_with_model_head_tail_1interval,colony8,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,11-29,11,H,11,29,H,29,HH,147,1
XZ_batch2_colony8_260605_1_crop_final_with_model_head_tail_1interval,colony8,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,11-30,11,H,11,30,H,30,HH,361,21
XZ_batch2_colony8_260605_1_crop_final_with_model_head_tail_1interval,colony8,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,11-31,11,H,11,31,H,31,HH,167,23
XZ_batch2_colony8_260605_1_crop_final_with_model_head_tail_1interval,colony8,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,11-33,11,H,11,33,H,33,HH,111,4
XZ_batch2_colony8_260605_1_crop_final_with_model_head_tail_1interval,colony8,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,11-34,11,H,11,34,H,34,HH,228,0
XZ_batch2_colony8_260605_1_crop_final_with_model_head_tail_1interval,colony8,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,11-35,11,H,11,35,H,35,HH,161,0
XZ_batch2_colony8_260605_1_crop_final_with_model_head_tail_1interval,colony8,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,11-36,11,H,11,36,H,36,HH,771,1
XZ_batch2_colony8_260605_1_crop_final_with_model_head_tail_1interval,colony8,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,11-39,11,H,11,39,H,39,HH,215,2
XZ_batch2_colony8_260605_1_crop_final_with_model_head_tail_1interval,colony8,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,11-41,11,H,11,41,H,41,HH,57,0
XZ_batch2_colony8_260605_1_crop_final_with_model_head_tail_1interval,colony8,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,11-44,11,H,11,44,H,44,HH,465,8
XZ_batch2_colony8_260605_1_crop_final_with_model_head_tail_1interval,colony8,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,11-46,11,H,11,46,H,46,HH,102,2
