source_video,colony,colony_treatment,newcomer_MC_n,newcomer_MD_n,newcomer_ratio,treatment_group,pair,tag_1,class_1,possible_original_tags_1,tag_2,class_2,possible_original_tags_2,interaction_type,cooccurrence_frames,interaction_frames
XZ_batch2_colony7_260611_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-19,16,H,91,19,H,61,HH,765,1
XZ_batch2_colony7_260611_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-21,16,H,91,21,MD,21,HMD,773,73
XZ_batch2_colony7_260611_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-22,16,H,91,22,MD,22,HMD,1201,2
XZ_batch2_colony7_260611_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-23,16,H,91,23,MD,23,HMD,434,14
XZ_batch2_colony7_260611_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-24,16,H,91,24,MC,24,HMC,10,0
XZ_batch2_colony7_260611_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-25,16,H,91,25,MC,25,HMC,1015,4
XZ_batch2_colony7_260611_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-26,16,H,91,26,MC,26,HMC,744,11
XZ_batch2_colony7_260611_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-29,16,H,91,29,MC,29,HMC,684,9
XZ_batch2_colony7_260611_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-30,16,H,91,30,MC,30,HMC,589,10
XZ_batch2_colony7_260611_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-31,16,H,91,31,MC,31,HMC,940,0
XZ_batch2_colony7_260611_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-32,16,H,91,32,MC,32,HMC,829,6
XZ_batch2_colony7_260611_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-48,16,H,91,48,H,48,HH,497,8
XZ_batch2_colony7_260611_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-54,16,H,91,54,H,54,HH,704,9
XZ_batch2_colony7_260611_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-55,16,H,91,55,H,55,HH,1310,0
XZ_batch2_colony7_260611_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-59,16,H,91,59,H,59,HH,2007,5
XZ_batch2_colony7_260611_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-60,16,H,91,60,H,60,HH,714,28
XZ_batch2_colony7_260611_1_crop_final_with_model_head_tail_1interval,colony7,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,16-62,16,H,91,62,H,62,HH,1582,20
