source_video,colony,colony_treatment,newcomer_MC_n,newcomer_MD_n,newcomer_ratio,treatment_group,pair,tag_1,class_1,possible_original_tags_1,tag_2,class_2,possible_original_tags_2,interaction_type,cooccurrence_frames,interaction_frames
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-12,1,H,1,12,H,12,HH,1,0
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-13,1,H,1,13,H,13,HH,263,0
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-14,1,H,1,14,H,14,HH,1485,14
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-15,1,H,1,15,H,15,HH,392,31
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-16,1,H,1,16,H,16,HH,223,2
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-17,1,H,1,17,H,17,HH,53,0
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-19,1,H,1,19,AMBIGUOUS_H_MD,"19,61",AMBIGUOUS,197,0
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-2,1,H,1,2,H,2,HH,247,2
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-20,1,H,1,20,H,20,HH,35,0
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-21,1,H,1,21,H,21,HH,369,2
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-22,1,H,1,22,H,22,HH,274,0
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-24,1,H,1,24,H,24,HH,23,0
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-28,1,H,1,28,H,28,HH,48,0
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-29,1,H,1,29,H,29,HH,209,1
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-30,1,H,1,30,H,30,HH,189,0
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-4,1,H,1,4,H,4,HH,322,7
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-51,1,H,1,51,MC,51,HMC,55,0
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-52,1,H,1,52,MC,52,HMC,809,53
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-54,1,H,1,54,MC,54,HMC,190,0
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-55,1,H,1,55,MC,55,HMC,360,24
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-56,1,H,1,56,MC,56,HMC,83,0
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-59,1,H,1,59,MC,59,HMC,441,17
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-6,1,H,1,6,H,6,HH,79,1
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-60,1,H,1,60,MC,60,HMC,584,103
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-62,1,H,1,62,MD,62,HMD,81,0
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-64,1,H,1,64,MD,64,HMD,191,0
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-67,1,H,1,67,Q,67,HQ,203,1
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-8,1,H,1,8,H,8,HH,197,11
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-13,12,H,12,13,H,13,HH,26,1
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-14,12,H,12,14,H,14,HH,107,0
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-15,12,H,12,15,H,15,HH,11,0
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-16,12,H,12,16,H,16,HH,74,3
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-19,12,H,12,19,AMBIGUOUS_H_MD,"19,61",AMBIGUOUS,74,9
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-2,12,H,12,2,H,2,HH,41,0
XZ_batch1_colony6_260514_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-20,12,H,12,20,H,20,HH,34,4
