source_video,colony,colony_treatment,newcomer_MC_n,newcomer_MD_n,newcomer_ratio,treatment_group,pair,tag_1,class_1,possible_original_tags_1,tag_2,class_2,possible_original_tags_2,interaction_type,cooccurrence_frames,interaction_frames
XZ_batch1_colony6_260517_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-12,1,H,1,12,H,12,HH,19,0
XZ_batch1_colony6_260517_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-13,1,H,1,13,H,13,HH,265,0
XZ_batch1_colony6_260517_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-14,1,H,1,14,H,14,HH,1664,40
XZ_batch1_colony6_260517_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-15,1,H,1,15,H,15,HH,98,0
XZ_batch1_colony6_260517_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-16,1,H,1,16,H,16,HH,1030,93
XZ_batch1_colony6_260517_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-17,1,H,1,17,H,17,HH,632,0
XZ_batch1_colony6_260517_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-19,1,H,1,19,AMBIGUOUS_H_MD,"19,61",AMBIGUOUS,1005,33
XZ_batch1_colony6_260517_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-2,1,H,1,2,H,2,HH,568,56
XZ_batch1_colony6_260517_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-20,1,H,1,20,H,20,HH,316,5
XZ_batch1_colony6_260517_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-21,1,H,1,21,H,21,HH,771,14
XZ_batch1_colony6_260517_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-22,1,H,1,22,H,22,HH,24,0
XZ_batch1_colony6_260517_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-24,1,H,1,24,H,24,HH,507,30
XZ_batch1_colony6_260517_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-28,1,H,1,28,H,28,HH,782,4
XZ_batch1_colony6_260517_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-29,1,H,1,29,H,29,HH,729,11
